Item_ID,Item_Name,Category,Date,Last_Month_Sales,Capacity,Last_Year_Sales,Weather,Predicted_Sales,City_Tier,Outlet,On_promotion
4,Juice,Beverages,15-04-2024,360,921,4200,Rainy,367,1,2,1
16,Cheese,Dairy,24-11-2023,309,301,1029,Snowy,326,2,3,1
18,Banana,Fruits,13-11-2023,104,387,3080,Cloudy,100,3,1,1
16,Cheese,Dairy,20-09-2023,419,343,4318,Cloudy,378,2,1,0
18,Banana,Fruits,10-02-2024,288,274,3151,Rainy,237,1,1,0
15,Yogurt,Dairy,01-08-2023,290,680,3145,Sunny,345,1,2,1
15,Yogurt,Dairy,13-06-2023,367,656,2141,Rainy,384,2,2,1
16,Cheese,Dairy,09-04-2024,268,672,1185,Rainy,273,2,2,0
20,Tomato,Vegetables,06-06-2023,301,822,3333,Windy,287,3,3,0
14,Water,Beverages,28-11-2023,313,692,1107,Snowy,330,2,2,0
20,Tomato,Vegetables,19-11-2023,220,954,2091,Cloudy,225,1,1,1
4,Juice,Beverages,19-09-2023,422,705,1192,Snowy,452,3,1,0
5,Grapes,Fruits,17-04-2024,480,555,4265,Cloudy,501,1,1,1
12,Pepper,Vegetables,26-01-2024,239,657,2952,Cloudy,270,2,2,1
19,Butter,Dairy,14-01-2024,105,236,2467,Sunny,102,1,2,0
10,Orange,Fruits,22-10-2023,456,544,2444,Sunny,433,2,1,0
12,Pepper,Vegetables,21-11-2023,282,726,3299,Rainy,328,1,1,0
6,Milk,Dairy,24-06-2023,418,518,4096,Sunny,328,2,2,1
1,Cream,Dairy,10-09-2023,127,642,1638,Windy,126,2,3,1
13,Soda,Beverages,05-10-2023,470,302,2704,Snowy,481,1,3,0
17,Potato,Vegetables,23-01-2024,187,312,3006,Windy,188,3,2,0
2,Carrot,Vegetables,29-09-2023,198,932,4637,Windy,188,1,1,0
4,Juice,Beverages,10-02-2024,299,469,3315,Rainy,275,2,3,1
20,Tomato,Vegetables,14-07-2023,407,742,3717,Snowy,444,2,2,1
17,Potato,Vegetables,14-06-2023,462,882,3165,Rainy,442,1,3,0
12,Pepper,Vegetables,12-01-2024,264,859,1818,Cloudy,225,2,3,0
16,Cheese,Dairy,01-10-2023,346,688,2521,Cloudy,356,2,1,0
14,Water,Beverages,02-01-2024,138,782,1973,Sunny,142,1,3,0
3,Beer,Beverages,13-05-2023,371,758,2617,Cloudy,387,1,3,0
13,Soda,Beverages,10-07-2023,334,434,2894,Snowy,333,3,2,0
5,Grapes,Fruits,15-03-2024,199,811,3795,Windy,230,2,3,0
15,Yogurt,Dairy,15-02-2024,153,308,3837,Snowy,179,3,2,1
7,Cucumber,Vegetables,10-08-2023,138,599,2555,Windy,136,1,2,0
2,Carrot,Vegetables,22-10-2023,111,886,2825,Rainy,112,2,1,1
8,Apple,Fruits,10-11-2023,300,309,2084,Rainy,284,2,3,0
12,Pepper,Vegetables,07-05-2023,160,816,4695,Sunny,175,2,2,0
5,Grapes,Fruits,07-05-2023,128,597,2895,Sunny,108,2,2,0
6,Milk,Dairy,05-04-2024,343,338,3243,Windy,303,2,1,0
20,Tomato,Vegetables,24-10-2023,106,548,1349,Cloudy,103,2,3,0
8,Apple,Fruits,22-05-2023,491,933,4900,Sunny,473,1,2,1
2,Carrot,Vegetables,14-11-2023,358,220,1347,Windy,356,3,3,0
13,Soda,Beverages,08-04-2024,377,581,1470,Rainy,357,3,3,0
16,Cheese,Dairy,01-11-2023,403,573,2778,Snowy,422,2,1,0
12,Pepper,Vegetables,25-04-2024,483,801,4214,Rainy,562,2,2,1
7,Cucumber,Vegetables,02-11-2023,158,884,2226,Cloudy,156,2,1,0
17,Potato,Vegetables,07-01-2024,451,619,4623,Cloudy,442,1,3,0
13,Soda,Beverages,06-12-2023,110,306,3227,Windy,111,1,1,1
8,Apple,Fruits,24-09-2023,495,691,4177,Snowy,455,3,2,0
12,Pepper,Vegetables,18-05-2023,202,659,1997,Sunny,195,3,1,1
17,Potato,Vegetables,29-11-2023,205,679,4302,Windy,212,1,2,1
2,Carrot,Vegetables,20-02-2024,267,880,2605,Rainy,215,3,1,0
1,Cream,Dairy,03-04-2024,464,897,3216,Cloudy,503,2,3,1
5,Grapes,Fruits,03-02-2024,409,667,3011,Snowy,384,2,1,1
7,Cucumber,Vegetables,30-06-2023,367,292,1025,Windy,389,3,3,0
9,Cherry,Fruits,05-12-2023,186,540,4935,Sunny,189,1,2,0
5,Grapes,Fruits,27-10-2023,344,677,3122,Sunny,311,2,1,1
5,Grapes,Fruits,08-10-2023,347,262,3167,Snowy,372,2,2,0
20,Tomato,Vegetables,10-05-2023,213,876,3432,Windy,200,3,1,0
14,Water,Beverages,16-03-2024,115,926,4815,Windy,122,3,2,0
14,Water,Beverages,04-11-2023,153,906,2934,Rainy,154,1,1,0
8,Apple,Fruits,28-03-2024,201,954,3271,Rainy,189,2,1,1
1,Cream,Dairy,05-03-2024,399,518,4433,Cloudy,346,2,3,1
12,Pepper,Vegetables,25-01-2024,219,898,4784,Snowy,246,3,1,0
8,Apple,Fruits,03-11-2023,297,239,3126,Windy,246,2,2,0
14,Water,Beverages,15-11-2023,358,437,1713,Sunny,332,1,3,1
11,Coffee,Beverages,02-03-2024,370,547,3302,Snowy,390,2,2,0
6,Milk,Dairy,15-10-2023,426,508,1221,Snowy,456,3,1,1
7,Cucumber,Vegetables,08-05-2023,201,610,2998,Rainy,186,1,2,1
12,Pepper,Vegetables,26-05-2023,135,724,2282,Windy,144,2,1,0
16,Cheese,Dairy,01-07-2023,205,247,4520,Snowy,234,1,2,0
10,Orange,Fruits,04-05-2023,429,785,3171,Snowy,429,3,2,1
3,Beer,Beverages,07-03-2024,357,555,2850,Sunny,289,3,3,0
15,Yogurt,Dairy,19-05-2023,359,523,3881,Sunny,358,3,2,0
2,Carrot,Vegetables,27-04-2024,360,916,4955,Sunny,353,3,2,1
15,Yogurt,Dairy,10-12-2023,428,561,4430,Rainy,474,3,2,0
20,Tomato,Vegetables,22-01-2024,142,933,4372,Sunny,144,1,2,1
10,Orange,Fruits,09-02-2024,320,538,2627,Windy,270,1,1,0
5,Grapes,Fruits,25-02-2024,153,554,3076,Rainy,168,3,2,0
4,Juice,Beverages,23-12-2023,119,520,2459,Cloudy,110,1,1,0
15,Yogurt,Dairy,06-02-2024,332,294,3009,Rainy,328,3,3,0
15,Yogurt,Dairy,07-09-2023,278,288,4127,Rainy,357,1,2,1
13,Soda,Beverages,15-01-2024,267,616,4934,Sunny,281,2,2,1
16,Cheese,Dairy,10-09-2023,185,554,2304,Sunny,166,3,2,1
7,Cucumber,Vegetables,23-07-2023,237,583,3955,Windy,213,2,1,0
19,Butter,Dairy,20-04-2024,402,513,3263,Snowy,373,2,3,0
10,Orange,Fruits,12-05-2023,410,405,2120,Rainy,422,1,2,0
18,Banana,Fruits,13-11-2023,229,267,4533,Sunny,221,3,1,1
17,Potato,Vegetables,08-07-2023,345,390,4321,Windy,297,1,1,1
8,Apple,Fruits,15-06-2023,176,890,2628,Cloudy,189,3,2,0
5,Grapes,Fruits,30-09-2023,300,213,1369,Windy,249,1,3,0
18,Banana,Fruits,12-10-2023,254,567,3622,Windy,230,3,1,1
15,Yogurt,Dairy,22-10-2023,398,367,4803,Sunny,408,3,3,0
1,Cream,Dairy,24-05-2023,119,639,1969,Snowy,144,3,2,1
15,Yogurt,Dairy,30-11-2023,376,579,3123,Sunny,346,2,2,0
16,Cheese,Dairy,10-11-2023,158,749,3253,Snowy,152,2,1,0
14,Water,Beverages,06-02-2024,151,904,2847,Rainy,134,1,2,1
1,Cream,Dairy,02-05-2023,126,909,4427,Windy,113,2,1,1
15,Yogurt,Dairy,06-02-2024,451,418,3144,Snowy,351,3,2,0
11,Coffee,Beverages,03-06-2023,426,266,1525,Cloudy,425,1,2,0
9,Cherry,Fruits,25-01-2024,143,839,3640,Rainy,121,1,1,0
13,Soda,Beverages,15-06-2023,243,451,3859,Sunny,200,2,3,1
14,Water,Beverages,07-09-2023,366,465,3596,Sunny,425,2,1,1
5,Grapes,Fruits,04-03-2024,408,953,1431,Cloudy,437,1,1,0
13,Soda,Beverages,27-09-2023,218,882,2231,Cloudy,203,1,1,1
20,Tomato,Vegetables,19-12-2023,112,467,1459,Windy,113,3,1,1
19,Butter,Dairy,17-01-2024,215,701,4646,Snowy,210,1,3,1
11,Coffee,Beverages,05-08-2023,172,254,2372,Cloudy,163,3,3,1
13,Soda,Beverages,19-07-2023,381,918,3008,Sunny,308,1,2,1
13,Soda,Beverages,05-06-2023,262,464,4371,Cloudy,287,1,3,0
17,Potato,Vegetables,06-03-2024,308,578,1005,Sunny,264,2,1,1
13,Soda,Beverages,11-03-2024,482,344,4419,Windy,444,3,3,1
12,Pepper,Vegetables,08-05-2023,221,824,1855,Rainy,187,1,2,1
14,Water,Beverages,05-04-2024,220,532,2154,Snowy,231,1,3,1
9,Cherry,Fruits,07-11-2023,393,850,1986,Snowy,443,1,2,0
11,Coffee,Beverages,22-04-2024,256,499,2565,Cloudy,248,1,1,0
7,Cucumber,Vegetables,04-04-2024,306,226,2400,Snowy,342,3,3,1
9,Cherry,Fruits,08-04-2024,225,204,4311,Windy,206,3,3,1
13,Soda,Beverages,14-05-2023,404,230,2934,Snowy,435,2,3,0
6,Milk,Dairy,09-01-2024,480,651,4964,Snowy,467,1,1,1
1,Cream,Dairy,30-03-2024,352,960,1647,Sunny,350,2,3,1
8,Apple,Fruits,21-04-2024,422,900,3946,Cloudy,378,2,3,1
18,Banana,Fruits,03-08-2023,213,430,1958,Windy,196,3,2,0
10,Orange,Fruits,25-03-2024,215,459,1516,Sunny,201,3,2,0
6,Milk,Dairy,23-12-2023,144,356,2356,Windy,147,1,1,0
20,Tomato,Vegetables,22-01-2024,291,275,4593,Cloudy,229,2,1,0
6,Milk,Dairy,26-12-2023,165,539,4956,Windy,159,3,3,1
12,Pepper,Vegetables,27-01-2024,296,971,3821,Snowy,289,3,2,1
18,Banana,Fruits,14-09-2023,360,636,1416,Snowy,328,1,3,0
7,Cucumber,Vegetables,13-06-2023,209,279,4964,Rainy,193,2,3,0
9,Cherry,Fruits,23-06-2023,167,836,3452,Rainy,173,3,2,0
2,Carrot,Vegetables,30-10-2023,107,678,2055,Rainy,98,3,3,0
5,Grapes,Fruits,31-03-2024,403,336,4243,Cloudy,404,2,2,0
1,Cream,Dairy,05-12-2023,286,969,3126,Rainy,334,3,2,1
19,Butter,Dairy,17-12-2023,101,487,1082,Cloudy,104,3,2,0
16,Cheese,Dairy,17-04-2024,211,704,4721,Rainy,200,1,2,1
5,Grapes,Fruits,08-05-2023,498,280,4256,Rainy,550,3,1,0
11,Coffee,Beverages,21-08-2023,187,552,4724,Windy,194,3,2,1
14,Water,Beverages,29-04-2024,186,847,3676,Cloudy,146,2,1,0
16,Cheese,Dairy,04-06-2023,306,441,2727,Snowy,284,1,1,0
2,Carrot,Vegetables,17-02-2024,137,329,2749,Sunny,151,1,1,0
3,Beer,Beverages,14-08-2023,323,489,2599,Rainy,276,3,1,1
7,Cucumber,Vegetables,06-09-2023,108,832,1598,Snowy,106,3,3,0
7,Cucumber,Vegetables,09-05-2023,202,966,2867,Rainy,175,1,2,0
2,Carrot,Vegetables,26-06-2023,454,725,2379,Snowy,507,1,3,0
19,Butter,Dairy,10-01-2024,165,412,3842,Rainy,147,3,1,0
5,Grapes,Fruits,23-11-2023,247,941,4180,Snowy,244,3,3,1
11,Coffee,Beverages,04-12-2023,450,739,1585,Windy,443,2,1,1
10,Orange,Fruits,20-01-2024,233,447,3762,Cloudy,226,1,2,1
5,Grapes,Fruits,09-10-2023,219,611,4898,Rainy,184,1,1,1
13,Soda,Beverages,18-11-2023,252,615,1659,Windy,264,1,2,0
10,Orange,Fruits,14-11-2023,259,230,3021,Windy,265,3,1,0
16,Cheese,Dairy,06-04-2024,205,293,4405,Cloudy,192,1,1,0
12,Pepper,Vegetables,03-09-2023,369,377,3653,Rainy,367,3,2,1
17,Potato,Vegetables,06-02-2024,454,794,3364,Snowy,508,2,2,0
1,Cream,Dairy,03-02-2024,428,994,4728,Snowy,419,2,1,1
9,Cherry,Fruits,09-07-2023,140,353,1504,Cloudy,138,2,2,1
20,Tomato,Vegetables,22-09-2023,363,406,3187,Sunny,360,2,3,1
17,Potato,Vegetables,26-04-2024,336,356,2458,Windy,295,1,1,0
16,Cheese,Dairy,30-03-2024,401,488,3443,Sunny,383,3,1,1
7,Cucumber,Vegetables,24-02-2024,337,615,4210,Cloudy,274,2,3,0
12,Pepper,Vegetables,10-03-2024,495,871,2427,Windy,500,1,1,1
10,Orange,Fruits,04-06-2023,423,661,4505,Rainy,400,1,1,0
1,Cream,Dairy,04-08-2023,323,680,1519,Cloudy,343,1,3,1
9,Cherry,Fruits,05-11-2023,448,475,4403,Windy,445,3,3,1
6,Milk,Dairy,22-05-2023,265,441,2612,Cloudy,177,3,2,1
1,Cream,Dairy,04-06-2023,357,930,3810,Rainy,365,2,1,1
5,Grapes,Fruits,25-10-2023,401,444,1471,Rainy,430,1,1,0
1,Cream,Dairy,22-05-2023,496,446,1186,Cloudy,560,3,2,0
6,Milk,Dairy,24-09-2023,381,314,2916,Rainy,419,1,2,1
4,Juice,Beverages,30-04-2023,291,826,1949,Windy,279,2,2,1
6,Milk,Dairy,11-09-2023,102,538,2472,Cloudy,99,3,1,0
2,Carrot,Vegetables,31-07-2023,192,751,4289,Cloudy,207,3,2,0
10,Orange,Fruits,20-07-2023,328,788,3850,Cloudy,348,3,1,0
2,Carrot,Vegetables,11-05-2023,107,857,1003,Sunny,95,1,1,1
1,Cream,Dairy,04-06-2023,166,296,4186,Cloudy,162,1,2,0
6,Milk,Dairy,20-05-2023,233,474,1319,Snowy,222,2,2,0
9,Cherry,Fruits,13-11-2023,212,377,2034,Windy,214,3,2,0
4,Juice,Beverages,16-05-2023,202,756,4173,Rainy,236,2,3,1
20,Tomato,Vegetables,21-02-2024,267,208,3755,Windy,294,3,3,0
6,Milk,Dairy,21-10-2023,203,247,3243,Sunny,204,3,1,0
16,Cheese,Dairy,02-09-2023,324,535,4644,Sunny,290,1,2,1
4,Juice,Beverages,06-04-2024,117,563,2564,Windy,127,1,2,1
12,Pepper,Vegetables,20-02-2024,410,666,4206,Sunny,400,2,3,1
1,Cream,Dairy,28-10-2023,363,323,3477,Rainy,391,1,2,1
16,Cheese,Dairy,11-02-2024,388,846,1177,Sunny,432,2,3,1
11,Coffee,Beverages,07-07-2023,103,500,3844,Windy,101,1,2,0
17,Potato,Vegetables,26-03-2024,433,800,3047,Sunny,454,3,1,0
12,Pepper,Vegetables,12-04-2024,263,466,2358,Cloudy,273,3,3,0
14,Water,Beverages,27-10-2023,276,385,3639,Windy,302,1,2,0
2,Carrot,Vegetables,15-06-2023,413,515,3645,Sunny,444,3,3,0
17,Potato,Vegetables,17-09-2023,342,397,4895,Cloudy,359,2,3,1
3,Beer,Beverages,23-02-2024,234,215,1743,Snowy,206,3,2,0
16,Cheese,Dairy,03-10-2023,400,659,1264,Rainy,431,3,3,1
7,Cucumber,Vegetables,24-08-2023,465,543,4761,Sunny,475,3,2,0
8,Apple,Fruits,26-10-2023,184,613,4384,Sunny,173,2,2,0
3,Beer,Beverages,24-04-2024,251,521,3989,Rainy,280,1,3,0
16,Cheese,Dairy,07-07-2023,459,711,3941,Rainy,438,2,2,1
13,Soda,Beverages,06-04-2024,210,632,3512,Sunny,215,1,2,0
11,Coffee,Beverages,16-08-2023,391,687,3026,Windy,428,2,1,1
18,Banana,Fruits,14-03-2024,199,372,4201,Cloudy,239,3,1,0
18,Banana,Fruits,22-07-2023,425,248,3617,Sunny,483,2,1,1
15,Yogurt,Dairy,15-03-2024,450,292,2750,Snowy,516,1,3,0
6,Milk,Dairy,17-09-2023,471,963,2883,Snowy,445,1,2,0
4,Juice,Beverages,06-08-2023,232,936,1169,Sunny,210,2,2,1
13,Soda,Beverages,22-06-2023,387,281,2186,Rainy,345,1,1,0
19,Butter,Dairy,12-04-2024,355,307,2376,Sunny,311,2,1,0
1,Cream,Dairy,11-12-2023,490,661,2802,Cloudy,436,1,2,1
19,Butter,Dairy,25-11-2023,117,920,1915,Cloudy,93,1,3,1
9,Cherry,Fruits,29-06-2023,172,913,1710,Cloudy,169,3,1,0
18,Banana,Fruits,14-04-2024,129,687,3569,Sunny,129,1,3,0
20,Tomato,Vegetables,05-04-2024,412,722,1636,Rainy,433,2,2,0
13,Soda,Beverages,11-01-2024,415,238,4448,Sunny,374,3,1,1
16,Cheese,Dairy,05-08-2023,461,432,2880,Snowy,436,2,2,1
16,Cheese,Dairy,27-06-2023,288,744,4295,Windy,278,1,3,0
16,Cheese,Dairy,22-06-2023,222,520,3648,Sunny,237,1,2,1
16,Cheese,Dairy,12-05-2023,135,765,4342,Snowy,118,2,2,1
13,Soda,Beverages,10-02-2024,304,564,2922,Rainy,316,2,2,1
16,Cheese,Dairy,14-10-2023,231,727,4622,Rainy,219,3,1,1
4,Juice,Beverages,11-09-2023,251,261,4088,Snowy,283,1,1,0
13,Soda,Beverages,20-07-2023,250,697,1412,Rainy,216,1,1,0
17,Potato,Vegetables,16-05-2023,100,461,1967,Windy,101,3,1,0
5,Grapes,Fruits,12-04-2024,484,850,2287,Sunny,486,2,1,1
11,Coffee,Beverages,07-06-2023,328,781,3504,Snowy,391,2,2,1
3,Beer,Beverages,27-08-2023,376,458,4654,Windy,306,1,2,1
13,Soda,Beverages,31-03-2024,275,619,4786,Sunny,279,3,2,0
13,Soda,Beverages,18-11-2023,361,954,3169,Cloudy,343,3,2,0
4,Juice,Beverages,10-05-2023,340,369,1125,Sunny,337,1,1,0
20,Tomato,Vegetables,09-04-2024,306,878,1163,Sunny,349,3,3,1
4,Juice,Beverages,17-09-2023,377,762,4569,Cloudy,409,2,1,1
7,Cucumber,Vegetables,23-07-2023,404,853,2430,Rainy,389,3,2,0
17,Potato,Vegetables,20-08-2023,207,501,1874,Snowy,180,1,1,1
1,Cream,Dairy,12-11-2023,417,845,4342,Windy,440,2,1,1
14,Water,Beverages,16-02-2024,437,951,4469,Cloudy,496,2,2,0
20,Tomato,Vegetables,29-07-2023,265,923,1298,Sunny,315,3,2,0
7,Cucumber,Vegetables,22-05-2023,312,509,3898,Snowy,336,3,1,0
8,Apple,Fruits,28-02-2024,219,339,2815,Snowy,166,2,1,0
1,Cream,Dairy,10-09-2023,498,560,1865,Rainy,548,2,1,0
20,Tomato,Vegetables,18-09-2023,326,366,1557,Sunny,330,3,1,0
16,Cheese,Dairy,24-01-2024,490,758,1626,Rainy,549,3,1,0
4,Juice,Beverages,16-02-2024,223,705,1233,Rainy,252,3,1,0
16,Cheese,Dairy,09-03-2024,329,945,4375,Windy,338,1,1,1
19,Butter,Dairy,29-06-2023,443,363,2218,Sunny,374,2,2,1
4,Juice,Beverages,29-12-2023,373,785,1387,Snowy,353,2,3,0
11,Coffee,Beverages,13-03-2024,115,933,1602,Windy,133,3,1,0
2,Carrot,Vegetables,10-08-2023,195,618,3695,Snowy,214,1,3,0
7,Cucumber,Vegetables,19-03-2024,253,694,1474,Sunny,283,2,1,0
7,Cucumber,Vegetables,19-06-2023,317,514,3021,Cloudy,336,1,3,1
15,Yogurt,Dairy,08-11-2023,248,278,1412,Windy,241,2,3,0
6,Milk,Dairy,04-09-2023,119,399,3960,Snowy,145,1,3,1
12,Pepper,Vegetables,28-05-2023,269,630,3131,Sunny,285,3,1,0
8,Apple,Fruits,27-03-2024,180,382,1366,Rainy,189,1,1,0
10,Orange,Fruits,10-09-2023,246,709,1136,Cloudy,231,2,2,1
20,Tomato,Vegetables,15-04-2024,303,277,3719,Sunny,259,2,3,1
8,Apple,Fruits,26-09-2023,462,722,2813,Windy,430,2,3,0
15,Yogurt,Dairy,19-04-2024,177,577,2430,Windy,171,3,3,0
17,Potato,Vegetables,30-09-2023,484,523,1933,Snowy,564,1,1,0
4,Juice,Beverages,21-08-2023,144,673,3185,Snowy,126,2,3,1
2,Carrot,Vegetables,16-09-2023,139,728,4825,Cloudy,133,2,3,0
2,Carrot,Vegetables,19-07-2023,333,950,2060,Sunny,297,2,3,0
6,Milk,Dairy,19-07-2023,180,828,4732,Cloudy,182,1,2,0
13,Soda,Beverages,11-10-2023,351,404,3715,Sunny,336,1,2,0
18,Banana,Fruits,05-05-2023,199,237,3710,Rainy,168,1,3,0
5,Grapes,Fruits,26-12-2023,494,516,1427,Windy,464,2,2,1
4,Juice,Beverages,28-08-2023,397,786,2692,Cloudy,465,2,3,1
10,Orange,Fruits,01-01-2024,254,584,1101,Cloudy,272,3,1,0
13,Soda,Beverages,12-12-2023,379,445,1510,Sunny,345,1,3,1
9,Cherry,Fruits,19-04-2024,190,984,3094,Windy,214,1,1,0
2,Carrot,Vegetables,06-03-2024,251,525,2678,Sunny,206,1,2,1
9,Cherry,Fruits,18-05-2023,337,392,2045,Cloudy,377,2,2,0
2,Carrot,Vegetables,15-02-2024,491,393,3631,Sunny,415,2,2,1
8,Apple,Fruits,24-01-2024,414,659,2301,Rainy,439,2,2,0
4,Juice,Beverages,17-06-2023,208,251,1427,Windy,217,2,1,0
19,Butter,Dairy,26-11-2023,129,831,4334,Cloudy,122,2,3,1
6,Milk,Dairy,07-11-2023,140,764,2199,Windy,139,1,1,1
6,Milk,Dairy,16-01-2024,246,558,3127,Snowy,222,1,2,1
17,Potato,Vegetables,21-09-2023,148,549,4953,Cloudy,143,2,1,1
11,Coffee,Beverages,12-12-2023,314,356,3341,Sunny,290,3,2,0
10,Orange,Fruits,19-01-2024,263,281,4220,Rainy,214,1,1,0
10,Orange,Fruits,21-03-2024,255,233,2122,Sunny,300,2,3,0
17,Potato,Vegetables,11-02-2024,213,637,3567,Rainy,194,1,1,1
13,Soda,Beverages,01-12-2023,396,855,1567,Snowy,379,1,1,0
7,Cucumber,Vegetables,21-01-2024,361,540,4770,Rainy,333,2,2,0
13,Soda,Beverages,17-10-2023,248,646,2767,Windy,238,1,1,1
7,Cucumber,Vegetables,16-12-2023,450,368,3971,Rainy,382,2,1,0
17,Potato,Vegetables,12-12-2023,383,417,3185,Snowy,399,1,3,1
5,Grapes,Fruits,18-02-2024,207,631,1287,Rainy,201,3,1,1
10,Orange,Fruits,27-02-2024,145,780,3389,Cloudy,149,1,1,0
20,Tomato,Vegetables,17-03-2024,396,797,2097,Snowy,336,2,2,1
19,Butter,Dairy,14-05-2023,113,611,3619,Rainy,118,2,1,0
9,Cherry,Fruits,13-11-2023,487,571,1564,Rainy,441,1,1,1
18,Banana,Fruits,06-02-2024,108,413,2652,Sunny,116,3,1,1
17,Potato,Vegetables,25-10-2023,431,507,1149,Snowy,496,2,2,1
12,Pepper,Vegetables,13-08-2023,226,544,2125,Rainy,225,3,1,1
15,Yogurt,Dairy,16-01-2024,489,644,3102,Snowy,452,2,1,0
17,Potato,Vegetables,15-07-2023,229,243,2770,Windy,245,1,2,1
20,Tomato,Vegetables,13-10-2023,335,989,3869,Rainy,287,2,1,0
13,Soda,Beverages,26-11-2023,111,642,1665,Cloudy,106,3,2,1
16,Cheese,Dairy,01-05-2023,149,379,3143,Rainy,149,3,3,0
2,Carrot,Vegetables,22-12-2023,191,310,3230,Windy,219,2,3,1
18,Banana,Fruits,02-09-2023,406,271,1183,Snowy,468,1,3,0
6,Milk,Dairy,30-10-2023,209,309,1177,Windy,183,2,2,1
4,Juice,Beverages,18-01-2024,447,851,3198,Rainy,490,1,3,1
14,Water,Beverages,12-09-2023,216,908,2021,Snowy,215,1,3,0
14,Water,Beverages,30-03-2024,227,276,4107,Cloudy,247,3,2,0
18,Banana,Fruits,29-06-2023,247,301,3520,Windy,278,2,3,0
14,Water,Beverages,09-03-2024,284,270,4459,Cloudy,277,3,1,0
5,Grapes,Fruits,22-09-2023,345,765,1837,Rainy,343,1,2,0
11,Coffee,Beverages,29-01-2024,145,722,2927,Rainy,143,2,3,1
3,Beer,Beverages,28-11-2023,424,568,2422,Windy,384,2,1,0
7,Cucumber,Vegetables,23-05-2023,138,528,4482,Cloudy,134,2,1,0
1,Cream,Dairy,19-02-2024,429,757,3078,Sunny,465,3,1,1
6,Milk,Dairy,23-04-2024,406,310,2001,Sunny,423,2,2,1
4,Juice,Beverages,09-08-2023,331,315,4181,Sunny,350,1,3,0
13,Soda,Beverages,20-11-2023,441,937,1648,Sunny,417,2,1,1
11,Coffee,Beverages,16-02-2024,181,328,2305,Windy,211,1,1,0
7,Cucumber,Vegetables,30-04-2023,443,828,1999,Sunny,465,1,2,1
8,Apple,Fruits,21-06-2023,222,544,3658,Snowy,195,3,1,1
6,Milk,Dairy,26-12-2023,175,619,2323,Rainy,150,1,2,0
9,Cherry,Fruits,15-01-2024,133,997,1059,Rainy,157,2,1,1
2,Carrot,Vegetables,18-08-2023,492,679,3083,Cloudy,458,2,3,1
13,Soda,Beverages,02-01-2024,368,954,1871,Windy,388,2,3,1
5,Grapes,Fruits,16-08-2023,294,211,3682,Cloudy,301,3,3,1
20,Tomato,Vegetables,09-06-2023,377,864,1641,Cloudy,347,2,2,1
4,Juice,Beverages,29-11-2023,232,699,1319,Sunny,250,1,3,1
19,Butter,Dairy,31-07-2023,309,456,2355,Rainy,341,1,2,0
14,Water,Beverages,03-09-2023,231,649,2063,Snowy,221,3,2,0
20,Tomato,Vegetables,14-05-2023,234,484,4443,Rainy,232,3,2,1
13,Soda,Beverages,05-02-2024,431,740,4718,Cloudy,449,3,3,0
11,Coffee,Beverages,07-03-2024,165,523,1936,Snowy,154,2,3,1
19,Butter,Dairy,11-04-2024,412,540,4496,Sunny,461,1,1,1
9,Cherry,Fruits,15-05-2023,368,763,3095,Snowy,324,1,2,0
15,Yogurt,Dairy,19-06-2023,367,324,2094,Snowy,411,1,3,0
18,Banana,Fruits,28-05-2023,331,753,1467,Rainy,338,2,1,0
5,Grapes,Fruits,12-10-2023,112,723,3868,Windy,97,3,1,0
18,Banana,Fruits,16-12-2023,316,314,1457,Rainy,322,2,1,0
6,Milk,Dairy,23-03-2024,260,903,1737,Snowy,260,2,1,1
1,Cream,Dairy,21-12-2023,356,717,3807,Sunny,356,1,1,0
14,Water,Beverages,14-09-2023,414,643,1723,Snowy,462,3,3,1
1,Cream,Dairy,16-05-2023,316,468,4551,Rainy,338,1,3,1
3,Beer,Beverages,17-07-2023,207,208,4107,Windy,177,1,2,0
13,Soda,Beverages,17-09-2023,435,255,3217,Windy,399,1,2,0
9,Cherry,Fruits,09-08-2023,359,505,1270,Snowy,414,1,2,0
7,Cucumber,Vegetables,17-05-2023,292,839,4719,Cloudy,266,3,3,0
8,Apple,Fruits,12-05-2023,102,451,1787,Snowy,104,1,1,1
11,Coffee,Beverages,11-03-2024,240,522,1162,Snowy,262,1,2,0
19,Butter,Dairy,27-01-2024,307,977,2971,Rainy,295,3,2,0
12,Pepper,Vegetables,30-06-2023,466,843,3796,Rainy,458,2,3,1
7,Cucumber,Vegetables,18-09-2023,176,549,4619,Sunny,167,2,1,0
15,Yogurt,Dairy,01-10-2023,255,915,3309,Sunny,259,1,2,1
4,Juice,Beverages,09-02-2024,324,993,4128,Sunny,313,1,1,1
13,Soda,Beverages,25-05-2023,179,964,1551,Cloudy,205,3,1,0
5,Grapes,Fruits,11-03-2024,260,931,4804,Sunny,248,1,3,1
12,Pepper,Vegetables,29-04-2024,218,532,2156,Cloudy,226,1,3,0
20,Tomato,Vegetables,14-06-2023,434,431,1753,Snowy,457,1,3,0
9,Cherry,Fruits,09-02-2024,440,261,1288,Rainy,441,3,1,0
14,Water,Beverages,03-10-2023,247,492,2155,Snowy,259,2,2,1
9,Cherry,Fruits,11-01-2024,337,803,3517,Sunny,355,1,3,1
18,Banana,Fruits,10-10-2023,262,357,3773,Rainy,248,2,2,1
